"","open_time","open","high","low","close","volume","close_time","quote_asset_volume","trades","taker_buy_base_asset_volume","taker_buy_quote_asset_volume","symbol"
"484",2020-11-27 17:00:00,17139.53,17880.49,16865.56,17719.85,64910.69997,2020-11-28 16:59:59,1128061605.10723,1209385,31785.706898,552044705.36061,"BTCUSDT"
"485",2020-11-28 17:00:00,17719.84,18360.05,17517,18184.99,55329.016303,2020-11-29 16:59:59,996743798.864922,1141289,27883.985296,502287686.119384,"BTCUSDT"
"486",2020-11-29 17:00:00,18185,19863.16,18184.99,19695.87,115463.466888,2020-11-30 16:59:59,2205929119.50534,1744149,61033.414903,1166943549.18424,"BTCUSDT"
"487",2020-11-30 17:00:00,19695.87,19888,18001.12,18764.96,127698.762652,2020-12-01 16:59:59,2446070334.8288,2023802,63805.392898,1223282816.31922,"BTCUSDT"
"488",2020-12-01 17:00:00,18764.96,19342,18330,19204.09,75911.013478,2020-12-02 16:59:59,1436895344.82595,1566635,36421.690398,689901298.570069,"BTCUSDT"
"489",2020-12-02 17:00:00,19204.08,19598,18867.2,19421.9,66689.391279,2020-12-03 16:59:59,1286548310.82671,1242229,33868.341698,653783366.904595,"BTCUSDT"
"490",2020-12-03 17:00:00,19422.34,19527,18565.31,18650.52,71283.6682,2020-12-04 16:59:59,1358079975.0255,1286657,32363.453715,616745259.314511,"BTCUSDT"
"491",2020-12-04 17:00:00,18650.51,19177,18500,19147.66,42922.748573,2020-12-05 16:59:59,813445434.130814,932124,21360.260281,405002656.069971,"BTCUSDT"
"492",2020-12-05 17:00:00,19147.66,19420,18857,19359.4,37043.091861,2020-12-06 16:59:59,709558933.582906,820382,19009.407663,364303500.957098,"BTCUSDT"
"493",2020-12-06 17:00:00,19358.67,19420.91,18902.88,19166.9,41372.296293,2020-12-07 16:59:59,793517668.683946,840954,18881.806014,362249650.053416,"BTCUSDT"
"494",2020-12-07 17:00:00,19166.9,19294.84,18200,18324.11,61626.947614,2020-12-08 16:59:59,1160658077.40466,1143181,27811.37851,524064471.550384,"BTCUSDT"
"495",2020-12-08 17:00:00,18324.11,18639.57,17650,18541.28,79585.553801,2020-12-09 16:59:59,1450130664.06458,1302476,36809.009287,671042442.474531,"BTCUSDT"
"496",2020-12-09 17:00:00,18541.29,18557.32,17911.12,18254.63,52890.675094,2020-12-10 16:59:59,966149529.000607,891151,25604.608069,467840780.526747,"BTCUSDT"
"497",2020-12-10 17:00:00,18254.81,18292.73,17572.33,18036.53,72610.724259,2020-12-11 16:59:59,1301081647.3079,1117810,34194.988471,612882050.916727,"BTCUSDT"
"498",2020-12-11 17:00:00,18036.53,18948.66,18020.7,18808.69,49519.978432,2020-12-12 16:59:59,915552835.906183,891810,26056.332648,481756117.716001,"BTCUSDT"
"499",2020-12-12 17:00:00,18808.69,19411,18711.12,19174.99,56560.821744,2020-12-13 16:59:59,1083520569.09485,938022,29593.4651,566907850.623312,"BTCUSDT"
"500",2020-12-13 17:00:00,19174.99,19174.99,19000,19097.53,2287.068873,2020-12-14 16:59:59,43630559.7874891,44737,922.608984,17594789.9322714,"BTCUSDT"
